Time	EMG	Muscle Force
22.964	0.61735	0.217236
22.965	0.501309	0.217236
22.966	0.213205	0.217236
22.967	-0.173537	0.217236
22.968	-0.42222	0.217236
22.969	-0.466179	0.217236
22.97	-0.258284	0.217236
22.971	0.0796747	0.217236
22.972	-0.228464	0.217236
22.973	0.296459	0.217236
22.974	1.14133	0.217236
22.975	0.952578	0.217236
22.976	-0.444184	0.217236
22.977	-1.56931	0.217236
22.978	-1.27912	0.217236
22.979	0.308686	0.217236
22.98	0.796113	0.217236
22.981	0.795273	0.217236
22.982	0.560507	0.217236
22.983	0.166995	0.217236
22.984	-0.336274	0.217236
22.985	-0.606559	0.217236
22.986	-0.57211	0.217236
22.987	-0.231455	0.217236
22.988	0.0354291	0.217236
22.989	-0.259066	0.217236
22.99	0.751108	0.217236
22.991	1.37272	0.217236
22.992	0.663769	0.217236
22.993	-0.868117	0.217236
22.994	-1.7372	0.217236
22.995	-0.719496	0.217236
22.996	0.525892	0.217236
22.997	0.674512	0.217236
22.998	0.570769	0.217236
22.999	0.418319	0.217236
23	0.0851449	0.217236
23.001	-0.255793	0.217236
23.002	-0.445406	0.217236
23.003	-0.373386	0.217236
23.004	-0.220383	0.217236
23.005	-0.388018	0.217236
23.006	-0.151424	0.217236
23.007	1.1862	0.217236
23.008	1.42103	0.217236
23.009	0.196501	0.217236
23.01	-1.21873	0.217236
23.011	-1.76356	0.217236
23.012	-0.293509	0.217236
23.013	0.672945	0.217236
23.014	0.901923	0.217236
23.015	0.659842	0.217236
23.016	0.151375	0.217236
23.017	-0.255517	0.217236
23.018	-0.424184	0.217236
23.019	-0.388259	0.217236
23.02	-0.179166	0.217236
23.021	0.028303	0.217236
23.022	-0.402146	0.217236
23.023	0.0222749	0.217236
23.024	1.05347	0.217236
23.025	1.16276	0.217236
23.026	-0.116094	0.217236
23.027	-1.35775	0.217236
23.028	-1.27182	0.217236
23.029	0.25197	0.217236
23.03	0.580685	0.217236
23.031	0.612104	0.217236
23.032	0.418257	0.217236
23.033	0.0360459	0.217236
23.034	-0.248381	0.217236
23.035	-0.356461	0.217236
23.036	-0.310275	0.217236
23.037	-0.0825909	0.217236
23.038	0.0174847	0.217236
23.039	-0.454328	0.217236
23.04	0.477654	0.217236
23.041	1.2149	0.217236
23.042	0.703356	0.217236
23.043	-0.75722	0.217236
23.044	-1.59839	0.217236
23.045	-0.673888	0.217236
23.046	0.607936	0.217236
23.047	0.714451	0.217236
23.048	0.562814	0.217236
23.049	0.233048	0.217236
23.05	-0.0959184	0.217236
23.051	-0.317508	0.217236
23.052	-0.309474	0.217236
23.053	-0.177641	0.217236
23.054	-0.046663	0.217236
23.055	-0.256902	0.217236
23.056	-0.429005	0.217236
23.057	0.683616	0.217236
23.058	1.31017	0.217236
23.059	0.574726	0.217236
23.06	-0.923405	0.217236
23.061	-1.59425	0.217236
23.062	-0.261281	0.217236
23.063	0.503818	0.217617
23.064	0.495074	0.217236
23.065	0.704706	0.217236
23.066	0.159217	0.217236
23.067	-0.235452	0.217617
23.068	-0.386285	0.217617
23.069	-0.27025	0.217617
23.07	-0.0892107	0.217617
23.071	-0.500554	0.217236
23.072	-0.050385	0.217236
23.073	1.08759	0.217617
23.074	1.16405	0.217236
23.075	-0.109716	0.217617
23.076	-1.30016	0.217236
23.077	-1.28948	0.217236
23.078	0.241143	0.217236
23.079	0.617686	0.217236
23.08	0.537006	0.217617
23.081	0.358932	0.217236
23.082	0.168514	0.217236
23.083	-0.0991365	0.217236
23.084	-0.344798	0.217236
23.085	-0.370559	0.217236
23.086	-0.166064	0.217236
23.087	-0.0747576	0.217617
23.088	-0.557924	0.217236
23.089	0.345752	0.217236
23.09	1.28071	0.217236
23.091	1.01446	0.217236
23.092	-0.506264	0.217236
23.093	-1.56764	0.217617
23.094	-0.979671	0.217236
23.095	0.337782	0.217236
23.096	0.69207	0.217236
23.097	0.711221	0.217236
23.098	0.378392	0.217236
23.099	0.0126309	0.217236
23.1	-0.308589	0.217236
23.101	-0.47679	0.217236
23.102	-0.353347	0.217236
23.103	-0.118282	0.217236
23.104	-0.193017	0.217236
23.105	-0.28967	0.217236
23.106	0.989384	0.217236
23.107	1.46616	0.217236
23.108	0.367845	0.217236
23.109	-1.26745	0.217236
23.11	-1.81079	0.217236
23.111	-0.226883	0.217236
23.112	0.733363	0.217236
23.113	0.738595	0.217236
23.114	0.529224	0.217236
23.115	0.154627	0.217236
23.116	-0.162004	0.217236
23.117	-0.308172	0.217236
23.118	-0.222623	0.217236
23.119	-0.130547	0.217236
23.12	-0.101136	0.217236
23.121	-0.522216	0.217236
23.122	-0.195603	0.217236
23.123	1.01709	0.217236
23.124	1.26417	0.217236
23.125	0.103964	0.217236
23.126	-1.14152	0.217236
23.127	-1.39658	0.217236
23.128	0.0682651	0.217236
23.129	0.548719	0.217236
23.13	0.602901	0.217236
23.131	0.405174	0.217236
23.132	0.108432	0.217236
23.133	-0.159298	0.217236
23.134	-0.440718	0.217236
23.135	-0.386325	0.217236
23.136	-0.00145517	0.217236
23.137	0.183974	0.217236
23.138	-0.416683	0.217236
23.139	0.217292	0.217236
23.14	1.00617	0.217236
23.141	0.755732	0.217236
23.142	-0.599781	0.217236
23.143	-1.38211	0.217236
23.144	-0.706242	0.217236
23.145	0.573558	0.217236
23.146	0.713647	0.217236
23.147	0.451851	0.217236
23.148	0.12187	0.217236
23.149	-0.0737652	0.217236
23.15	-0.235028	0.217236
23.151	-0.336077	0.217236
23.152	-0.207056	0.217236
23.153	0.0259659	0.217236
23.154	-0.106481	0.217236
23.155	-0.486048	0.217236
23.156	0.650848	0.217236
23.157	1.273	0.217236
23.158	0.535832	0.217236
23.159	-0.890093	0.217236
23.16	-1.66614	0.217236
23.161	-0.453204	0.217236
23.162	0.614887	0.217236
23.163	0.749837	0.217236
23.164	0.596195	0.217236
23.165	0.261362	0.217236
23.166	-0.129392	0.217236
23.167	-0.482456	0.217236
23.168	-0.480552	0.217236
23.169	-0.159088	0.217236
23.17	0.101971	0.217236
23.171	-0.252699	0.217236
23.172	-0.112133	0.217236
23.173	0.969803	0.217236
23.174	1.12773	0.217236
23.175	-0.0450249	0.217236
23.176	-1.23853	0.217236
23.177	-1.40598	0.217236
23.178	0.171897	0.217617
23.179	0.687543	0.217617
23.18	0.648942	0.217617
23.181	0.386006	0.217236
23.182	-0.0128955	0.217236
23.183	-0.22739	0.217617
23.184	-0.227233	0.217236
23.185	-0.199007	0.217236
23.186	-0.141779	0.217617
23.187	-0.128156	0.217236
23.188	-0.62441	0.217617
23.189	0.204398	0.217617
23.19	1.25096	0.217617
23.191	1.12245	0.217236
23.192	-0.292558	0.217236
23.193	-1.4289	0.217617
23.194	-1.10919	0.217617
23.195	0.284915	0.217617
23.196	0.535199	0.217617
23.197	0.481144	0.217236
23.198	0.240802	0.217236
23.199	0.0259157	0.217236
23.2	-0.00273762	0.217236
23.201	-0.0272036	0.217236
23.202	-0.0873388	0.217617
23.203	-0.0774988	0.217617
23.204	-0.437846	0.217617
23.205	-1.05991	0.217617
23.206	0.331999	0.217617
23.207	1.5944	0.217617
23.208	1.10158	0.217617
23.209	-0.60117	0.217617
23.21	-1.58038	0.217617
23.211	-0.606901	0.217617
23.212	0.401742	0.217617
23.213	0.481671	0.217617
23.214	0.444934	0.217617
23.215	0.305821	0.217617
23.216	-0.0338859	0.217617
23.217	-0.2431	0.217617
23.218	-0.295235	0.217617
23.219	-0.159486	0.217617
23.22	-0.012733	0.217617
23.221	-0.389598	0.217617
23.222	-0.305312	0.217617
23.223	0.943748	0.217617
23.224	1.26251	0.217617
23.225	0.168846	0.217617
23.226	-1.15996	0.217617
23.227	-1.50662	0.217617
23.228	0.019916	0.217236
23.229	0.665821	0.217617
23.23	0.707471	0.217617
23.231	0.418456	0.217617
23.232	0.0364526	0.217617
23.233	-0.266472	0.217617
23.234	-0.388361	0.217617
23.235	-0.274978	0.217617
23.236	-0.0260889	0.217617
23.237	0.131346	0.217617
23.238	-0.420296	0.217617
23.239	0.0471176	0.217617
23.24	0.985664	0.217617
23.241	0.959569	0.217617
23.242	-0.353695	0.217617
23.243	-1.3836	0.217617
23.244	-1.00775	0.217617
23.245	0.477778	0.217617
23.246	0.662091	0.217617
23.247	0.509958	0.217617
23.248	0.257858	0.217617
23.249	0.00115579	0.217617
23.25	-0.19733	0.217617
23.251	-0.282408	0.217617
23.252	-0.305021	0.217617
23.253	-0.226604	0.217617
23.254	-0.135668	0.217617
23.255	-0.355211	0.217617
23.256	0.733481	0.217617
23.257	1.3007	0.217617
23.258	0.607433	0.217617
23.259	-0.876906	0.217617
23.26	-1.65831	0.217617
23.261	-0.628301	0.217617
23.262	0.586328	0.217617
23.263	0.767908	0.217617
23.264	0.590275	0.217617
23.265	0.23108	0.217617
23.266	-0.117131	0.217617
23.267	-0.351338	0.217617
23.268	-0.364063	0.217617
23.269	-0.156315	0.217617
23.27	0.0672385	0.217617
23.271	-0.281894	0.217617
23.272	-0.401743	0.217617
23.273	0.864833	0.217617
23.274	1.3241	0.217617
23.275	0.215895	0.217617
23.276	-1.18684	0.217617
23.277	-1.64678	0.217617
23.278	-0.0183448	0.217617
23.279	0.878965	0.217617
23.28	0.832427	0.217617
23.281	0.40193	0.217617
23.282	-0.0642607	0.217617
23.283	-0.325625	0.217617
23.284	-0.410612	0.217617
23.285	-0.339661	0.217617
23.286	-0.0892539	0.217617
23.287	0.147769	0.217617
23.288	-0.337335	0.217617
23.289	0.114572	0.217617
23.29	1.09406	0.217617
23.291	1.03737	0.217617
23.292	-0.323999	0.217617
23.293	-1.48385	0.217617
23.294	-1.27734	0.217617
23.295	0.291834	0.217617
23.296	0.72013	0.217617
23.297	0.744817	0.217617
23.298	0.47089	0.217617
23.299	0.0565595	0.217617
23.3	-0.279124	0.217617
23.301	-0.439408	0.217617
23.302	-0.411183	0.217617
23.303	-0.199541	0.217617
23.304	-0.0207841	0.217617
23.305	-0.358982	0.217617
23.306	0.601559	0.217617
23.307	1.27797	0.217617
23.308	0.780601	0.217617
23.309	-0.719688	0.217617
23.31	-1.64669	0.217617
23.311	-0.844201	0.217617
23.312	0.370038	0.217617
23.313	0.693531	0.217617
23.314	0.730683	0.217617
23.315	0.408194	0.217617
23.316	-0.00770633	0.217617
23.317	-0.273386	0.217617
23.318	-0.344933	0.217617
23.319	-0.303892	0.217617
23.32	-0.164573	0.217617
23.321	-0.364917	0.217617
23.322	-0.448551	0.217617
23.323	0.925252	0.217617
23.324	1.46178	0.217617
23.325	0.412008	0.217617
23.326	-1.05475	0.217617
23.327	-1.59078	0.217617
23.328	-0.161192	0.217617
23.329	0.680866	0.217617
23.33	0.607852	0.217617
23.331	0.247417	0.217617
23.332	0.0353209	0.217236
23.333	-0.04296	0.217236
23.334	-0.167919	0.217236
23.335	-0.204824	0.217236
23.336	-0.204337	0.217236
23.337	-0.111172	0.217236
23.338	-0.433488	0.217617
23.339	0.0877589	0.217617
23.34	1.07156	0.217617
23.341	1.0697	0.217236
23.342	-0.167568	0.217617
23.343	-1.35145	0.217236
23.344	-1.33627	0.217236
23.345	0.262339	0.217617
23.346	0.765204	0.217617
23.347	0.687841	0.217617
23.348	0.342748	0.217617
23.349	-0.0216661	0.217236
23.35	-0.310307	0.217617
23.351	-0.346388	0.217617
23.352	-0.224631	0.217617
23.353	-0.0240901	0.217617
23.354	0.0240696	0.217617
23.355	-0.549258	0.217617
23.356	0.317151	0.217617
23.357	1.14495	0.217617
23.358	0.829397	0.217617
23.359	-0.534834	0.217617
23.36	-1.46469	0.217617
23.361	-0.843595	0.217617
23.362	0.427604	0.217617
23.363	0.688846	0.217617
23.364	0.618608	0.217617
23.365	0.3127	0.217617
23.366	-0.0290526	0.217617
23.367	-0.319804	0.217617
23.368	-0.391464	0.217617
23.369	-0.268829	0.217236
23.37	-0.0814613	0.217617
23.371	-0.17761	0.217617
23.372	-0.434427	0.217617
23.373	0.674601	0.217617
23.374	1.32741	0.217617
23.375	0.660136	0.217236
23.376	-0.704104	0.217236
23.377	-1.56784	0.217617
23.378	-0.487627	0.217617
23.379	0.261994	0.217617
23.38	0.290578	0.217617
23.381	0.406376	0.217617
23.382	0.675962	0.217236
23.383	0.373355	0.217617
23.384	-0.260617	0.217617
23.385	-0.564406	0.217617
23.386	-0.39075	0.217617
23.387	-0.128302	0.217617
23.388	-0.386123	0.217617
23.389	-0.0494877	0.217617
23.39	1.02564	0.217617
23.391	1.19125	0.217236
23.392	0.0140237	0.217617
23.393	-1.22918	0.217617
23.394	-1.38645	0.217617
23.395	0.15554	0.217617
23.396	0.690599	0.217617
23.397	0.694889	0.217617
23.398	0.41944	0.217617
23.399	-0.0744056	0.217617
23.4	-0.34916	0.217617
23.401	-0.428165	0.217617
23.402	-0.300735	0.217617
23.403	0.0537433	0.217617
23.404	0.194652	0.217617
23.405	-0.404267	0.217617
23.406	0.284373	0.217617
23.407	1.1425	0.217236
23.408	0.823127	0.217617
23.409	-0.719123	0.217617
23.41	-1.70791	0.217236
23.411	-1.02095	0.217617
23.412	0.591783	0.217617
23.413	1.1383	0.217617
23.414	0.881251	0.217617
23.415	0.152487	0.217617
23.416	-0.337014	0.217617
23.417	-0.398338	0.217617
23.418	-0.314734	0.217236
23.419	-0.268298	0.217617
23.42	-0.0980721	0.217617
23.421	-0.115815	0.217617
23.422	-0.375414	0.217617
23.423	0.751424	0.217617
23.424	1.33596	0.217617
23.425	0.492804	0.217617
23.426	-1.00013	0.217617
23.427	-1.64138	0.217617
23.428	-0.299663	0.217617
23.429	0.744317	0.217617
23.43	0.668476	0.217617
23.431	0.368742	0.217617
23.432	0.0898244	0.217617
23.433	-0.169624	0.217617
23.434	-0.333052	0.217617
23.435	-0.293112	0.217617
23.436	-0.0776843	0.217617
23.437	0.0772997	0.217617
23.438	-0.339229	0.217617
23.439	-0.1821	0.217617
23.44	0.976934	0.217617
23.441	1.21498	0.217617
23.442	0.0430899	0.217617
23.443	-1.26253	0.217617
23.444	-1.57727	0.217617
23.445	-0.0265646	0.217617
23.446	0.737214	0.217617
23.447	0.751417	0.217617
23.448	0.404545	0.217617
23.449	0.214297	0.217617
23.45	0.0335204	0.217617
23.451	-0.354998	0.217617
23.452	-0.563288	0.217617
23.453	-0.406315	0.217617
23.454	-0.0612902	0.217617
23.455	-0.32272	0.217617
23.456	0.413821	0.217617
23.457	1.27055	0.217617
23.458	0.937063	0.217617
23.459	-0.491503	0.217617
23.46	-1.60591	0.217617
23.461	-1.06981	0.217617
23.462	0.468879	0.217617
23.463	0.735451	0.217617
23.464	0.705636	0.217617
23.465	0.324598	0.217617
23.466	-0.114058	0.217617
23.467	-0.35586	0.217617
23.468	-0.279464	0.217617
23.469	-0.208997	0.217617
23.47	-0.0660022	0.217617
23.471	-0.213209	0.217617
23.472	-0.585495	0.217236
23.473	0.62005	0.217236
23.474	1.37275	0.217617
23.475	0.728656	0.217617
23.476	-0.671145	0.217617
23.477	-1.47064	0.217617
23.478	-0.542666	0.217617
23.479	0.282355	0.217617
23.48	0.295671	0.217617
23.481	0.351986	0.217617
23.482	0.487093	0.217236
23.483	0.335541	0.217236
23.484	-0.0941375	0.217236
23.485	-0.376567	0.217236
23.486	-0.431603	0.217236
23.487	-0.211494	0.217617
23.488	-0.36187	0.217236
23.489	-0.169247	0.217236
23.49	1.00409	0.217236
23.491	1.27748	0.217236
23.492	0.147548	0.217236
23.493	-1.17782	0.217236
23.494	-1.56812	0.217236
23.495	-0.0598001	0.217236
23.496	0.663515	0.217236
23.497	0.834033	0.217617
23.498	0.572637	0.217236
23.499	0.111006	0.217236
23.5	-0.302282	0.217236
23.501	-0.5181	0.217236
23.502	-0.448723	0.217236
23.503	-0.124692	0.217236
23.504	0.15331	0.217617
23.505	-0.41902	0.217236
23.506	0.148478	0.217236
23.507	1.19698	0.217236
23.508	1.17897	0.217617
23.509	-0.304584	0.217236
23.51	-1.62147	0.217617
23.511	-1.3379	0.217617
23.512	0.344986	0.217617
23.513	0.799961	0.217236
23.514	0.687135	0.217236
23.515	0.30543	0.217236
23.516	-0.0390244	0.217236
23.517	-0.221291	0.217236
23.518	-0.298683	0.217236
23.519	-0.159384	0.217236
23.52	-0.0335194	0.217617
23.521	-0.151193	0.217617
23.522	-0.627533	0.217236
23.523	0.423484	0.217236
23.524	1.2189	0.217236
23.525	0.755891	0.217617
23.526	-0.64984	0.217617
23.527	-1.48486	0.217617
23.528	-0.528758	0.217617
23.529	0.503342	0.217617
23.53	0.560167	0.217617
23.531	0.4113	0.217617
23.532	0.265883	0.217617
23.533	0.0589028	0.217617
23.534	-0.183735	0.217617
23.535	-0.36765	0.217617
23.536	-0.331993	0.217617
23.537	-0.12951	0.217617
23.538	-0.370392	0.217617
23.539	-0.279531	0.217236
23.54	0.973	0.217236
23.541	1.34327	0.217236
23.542	0.400921	0.217617
23.543	-0.975272	0.217617
23.544	-1.61463	0.217617
23.545	-0.271627	0.217617
23.546	0.491367	0.217617
23.547	0.590055	0.217617
23.548	0.467005	0.217236
23.549	0.136006	0.217617
23.55	-0.165312	0.217236
23.551	-0.163417	0.217236
23.552	-0.0519452	0.217617
23.553	-0.0487931	0.217617
23.554	-0.167343	0.217617
23.555	-0.772462	0.217617
23.556	-0.100772	0.217617
23.557	1.1247	0.217236
23.558	1.21147	0.217236
23.559	-0.0471763	0.217617
23.56	-1.22852	0.217236
23.561	-1.23943	0.217236
23.562	0.177644	0.217236
23.563	0.56435	0.217617
23.564	0.540247	0.217236
23.565	0.349343	0.217617
23.566	0.092708	0.217236
23.567	-0.160898	0.217617
23.568	-0.298481	0.217617
23.569	-0.243737	0.217617
23.57	-0.10746	0.217236
23.571	-0.133352	0.217236
23.572	-0.574022	0.217236
23.573	0.454978	0.217617
23.574	1.2471	0.217617
23.575	0.794624	0.217236
23.576	-0.610864	0.217236
23.577	-1.54335	0.217236
23.578	-0.6976	0.217236
23.579	0.529104	0.217236
23.58	0.665555	0.217236
23.581	0.498421	0.217236
23.582	0.180883	0.217236
23.583	-0.050289	0.217236
23.584	-0.272238	0.217236
23.585	-0.391485	0.217236
23.586	-0.117622	0.217236
23.587	0.158033	0.217236
23.588	-0.199186	0.217236
23.589	-0.498023	0.217236
23.59	0.628644	0.217617
23.591	1.09752	0.217236
23.592	0.423145	0.217236
23.593	-0.768101	0.217236
23.594	-1.44739	0.217236
23.595	-0.267094	0.217236
23.596	0.535998	0.217236
23.597	0.643621	0.217236
23.598	0.467025	0.217236
23.599	0.174782	0.217236
23.6	-0.165024	0.217236
23.601	-0.484612	0.217236
23.602	-0.323562	0.217236
23.603	0.0172244	0.217236
23.604	0.113897	0.217236
23.605	-0.459026	0.217236
23.606	-0.0909765	0.217236
23.607	1.00622	0.217236
23.608	1.10022	0.217236
23.609	-0.137266	0.217236
23.61	-1.3153	0.217236
23.611	-1.30582	0.217236
23.612	0.274284	0.217236
23.613	0.785703	0.217236
23.614	0.692078	0.217236
23.615	0.206953	0.217236
23.616	-0.127129	0.217236
23.617	-0.237615	0.217236
23.618	-0.228575	0.217236
23.619	-0.178428	0.217236
23.62	0.0244685	0.217236
23.621	0.00779568	0.217236
23.622	-0.716918	0.217236
23.623	0.187311	0.217236
23.624	1.28033	0.217236
23.625	0.966709	0.217236
23.626	-0.54521	0.217236
23.627	-1.60443	0.217236
23.628	-0.860228	0.217236
23.629	0.549414	0.217236
23.63	0.782241	0.217236
23.631	0.620062	0.217617
23.632	0.221383	0.217236
23.633	-0.169742	0.217617
23.634	-0.359172	0.217236
23.635	-0.392261	0.217617
23.636	-0.252117	0.217236
23.637	0.00437697	0.217617
23.638	-0.106032	0.217617
23.639	-0.189249	0.217617
23.64	0.931584	0.217236
23.641	1.16757	0.217236
23.642	0.0772457	0.217236
23.643	-1.23407	0.217236
23.644	-1.61948	0.217236
23.645	-0.0434504	0.217236
23.646	0.954884	0.217236
23.647	0.830969	0.217236
23.648	0.3644	0.217236
23.649	0.00443629	0.217236
23.65	-0.211052	0.217236
23.651	-0.393865	0.217236
23.652	-0.468817	0.217236
23.653	-0.211485	0.217236
23.654	0.117901	0.217236
23.655	-0.209674	0.217236
23.656	0.0998944	0.217236
23.657	1.15009	0.217236
23.658	1.15738	0.217236
23.659	-0.266319	0.217236
23.66	-1.52147	0.217236
23.661	-1.53104	0.217236
23.662	0.104263	0.217236
23.663	0.703338	0.217236
23.664	0.902683	0.217236
23.665	0.727865	0.217236
23.666	0.239608	0.217236
23.667	-0.238572	0.217236
23.668	-0.626058	0.217236
23.669	-0.677585	0.217236
23.67	-0.270314	0.217236
23.671	0.0733731	0.217236
23.672	-0.301762	0.217236
23.673	0.489917	0.217236
23.674	1.29477	0.217236
23.675	0.876607	0.217236
23.676	-0.552417	0.217236
23.677	-1.5101	0.217617
23.678	-0.969687	0.217236
23.679	0.391776	0.217236
23.68	0.598161	0.217236
23.681	0.42821	0.217617
23.682	0.214994	0.217236
23.683	0.168647	0.217236
23.684	0.0539252	0.217617
23.685	-0.161252	0.217236
23.686	-0.316439	0.217617
23.687	-0.295665	0.217617
23.688	-0.417951	0.217236
23.689	-0.596367	0.217236
23.69	0.777875	0.217236
23.691	1.5323	0.217617
23.692	0.611859	0.217617
23.693	-0.951569	0.217617
23.694	-1.58198	0.217617
23.695	-0.322502	0.217617
23.696	0.549803	0.217617
23.697	0.633404	0.217617
23.698	0.464119	0.217236
23.699	0.0423656	0.217617
23.7	-0.190726	0.217617
23.701	-0.138925	0.217236
23.702	-0.127754	0.217236
23.703	-0.133919	0.217236
23.704	-0.160066	0.217617
23.705	-0.586845	0.217617
23.706	-0.282058	0.217617
23.707	1.1335	0.217236
23.708	1.40498	0.217236
23.709	0.112218	0.217617
23.71	-1.13162	0.217617
23.711	-1.40103	0.217236
23.712	0.0123272	0.217617
23.713	0.42852	0.217236
23.714	0.442361	0.217236
23.715	0.356871	0.217236
23.716	0.101991	0.217236
23.717	-0.012374	0.217236
23.718	-0.0720481	0.217236
23.719	-0.223613	0.217236
23.72	-0.182534	0.217236
23.721	0.0110365	0.217236
23.722	-0.528295	0.217236
23.723	0.0170566	0.217236
23.724	1.01211	0.217236
23.725	1.02208	0.217236
23.726	-0.309343	0.217236
23.727	-1.41912	0.217236
23.728	-1.16125	0.217236
23.729	0.273894	0.217236
23.73	0.802843	0.217236
23.731	0.824955	0.217236
23.732	0.511849	0.217236
23.733	0.136823	0.217236
23.734	-0.2668	0.217236
23.735	-0.711614	0.217236
23.736	-0.676105	0.217236
23.737	-0.192687	0.217617
23.738	-0.133546	0.217236
23.739	-0.323775	0.217236
23.74	0.948814	0.217617
23.741	1.65106	0.217236
23.742	0.758895	0.217617
23.743	-0.976184	0.217236
23.744	-1.86527	0.217617
23.745	-0.69466	0.217236
23.746	0.453211	0.217617
23.747	0.65885	0.217236
23.748	0.571472	0.217617
23.749	0.316511	0.217617
23.75	0.0317965	0.217236
23.751	-0.242355	0.217236
23.752	-0.359676	0.217236
23.753	-0.243053	0.217617
23.754	-0.0116965	0.217617
23.755	-0.371204	0.217617
23.756	-0.246399	0.217617
23.757	0.994598	0.217617
23.758	1.42533	0.217617
23.759	0.0906341	0.217617
23.76	-1.565	0.217617
23.761	-1.68546	0.217617
23.762	0.204043	0.217236
23.763	0.961511	0.217617
23.764	0.779849	0.217617
23.765	0.43065	0.217617
23.766	0.0612953	0.217617
23.767	-0.257495	0.217617
23.768	-0.509681	0.217617
23.769	-0.483309	0.217617
23.77	-0.118959	0.217617
23.771	0.173957	0.217617
23.772	-0.3412	0.217236
23.773	0.171597	0.217236
23.774	1.1571	0.217236
23.775	1.07693	0.217617
23.776	-0.494612	0.217617
23.777	-1.65516	0.217617
23.778	-1.22045	0.217236
23.779	0.589915	0.217617
23.78	1.11573	0.217617
23.781	0.747898	0.217236
23.782	-0.0216673	0.217617
23.783	-0.612491	0.217617
23.784	-0.454259	0.217236
23.785	0.119812	0.217617
23.786	0.247801	0.217617
23.787	0.139078	0.217236
23.788	-0.170332	0.217617
23.789	-0.799185	0.217617
23.79	0.222965	0.217617
23.791	1.05187	0.217617
23.792	0.66164	0.217617
23.793	-0.629468	0.217617
23.794	-1.31586	0.217617
23.795	-0.215437	0.217617
23.796	0.772261	0.217617
23.797	0.573591	0.217617
23.798	0.164045	0.217617
23.799	-0.214065	0.217617
23.8	-0.4333	0.217617
23.801	-0.0903762	0.217617
23.802	0.212353	0.217617
23.803	0.0152388	0.217617
23.804	-0.0657591	0.217236
23.805	-0.307657	0.217617
23.806	-0.34624	0.217236
23.807	0.719207	0.217617
23.808	1.15328	0.217236
23.809	0.196727	0.217236
23.81	-1.05655	0.217617
23.811	-1.50341	0.217236
23.812	-0.0623013	0.217617
23.813	0.575054	0.217236
23.814	0.620854	0.217236
23.815	0.631827	0.217236
23.816	0.455558	0.217236
23.817	-0.0586854	0.217236
23.818	-0.605502	0.217236
23.819	-0.782786	0.217236
23.82	-0.368824	0.217236
23.821	0.206839	0.217236
23.822	-0.146475	0.217617
23.823	0.290388	0.217617
23.824	1.1294	0.217236
23.825	0.949641	0.217236
23.826	-0.408528	0.217617
23.827	-1.4688	0.217236
23.828	-1.2472	0.217236
23.829	0.368599	0.217236
23.83	0.81696	0.217236
23.831	0.694274	0.217236
23.832	0.334818	0.217236
23.833	-0.0330955	0.217617
23.834	-0.244535	0.217236
23.835	-0.409375	0.217236
23.836	-0.368754	0.217617
23.837	-0.198609	0.217617
23.838	-0.0256825	0.217236
23.839	-0.346583	0.217236
23.84	0.647217	0.217236
23.841	1.35155	0.217236
23.842	0.664651	0.217236
23.843	-0.860051	0.217236
23.844	-1.68001	0.217236
23.845	-0.676125	0.217236
23.846	0.592892	0.217236
23.847	0.757514	0.217236
23.848	0.497994	0.217236
23.849	0.198842	0.217617
23.85	-0.0635544	0.217617
23.851	-0.258519	0.217236
23.852	-0.316642	0.217236
23.853	-0.213251	0.217617
23.854	0.0126592	0.217617
23.855	-0.187039	0.217617
23.856	-0.320133	0.217236
23.857	0.761797	0.217617
23.858	1.16988	0.217617
23.859	0.265047	0.217617
23.86	-1.08719	0.217236
23.861	-1.63968	0.217236
23.862	-0.173335	0.217617
23.863	0.785622	0.217236
23.864	0.895769	0.217236
23.865	0.653423	0.217236
23.866	0.259704	0.217236
23.867	-0.333828	0.217236
23.868	-0.841669	0.217236
23.869	-0.889506	0.217236
23.87	-0.0376491	0.217236
23.871	0.695755	0.217236
23.872	0.018781	0.217236
23.873	0.0473846	0.217236
23.874	0.919354	0.217236
23.875	0.745774	0.217236
23.876	-0.548618	0.217236
23.877	-1.47985	0.217236
23.878	-0.977478	0.217236
23.879	0.681353	0.217236
23.88	0.880671	0.217236
23.881	0.567234	0.217236
23.882	0.129329	0.217236
23.883	-0.312093	0.217236
23.884	-0.348322	0.217236
23.885	-0.199565	0.217236
23.886	-0.0123555	0.217236
23.887	0.0172023	0.217236
23.888	-0.0853476	0.217236
23.889	-0.577275	0.217236
23.89	0.346803	0.217236
23.891	1.11037	0.217236
23.892	0.787105	0.217236
23.893	-0.484273	0.217236
23.894	-1.36778	0.217236
23.895	-0.718527	0.217236
23.896	0.368321	0.217236
23.897	0.419638	0.217236
23.898	0.443924	0.217236
23.899	0.321903	0.217236
23.9	0.136242	0.217236
23.901	-0.0240818	0.217236
23.902	-0.315273	0.217236
23.903	-0.435145	0.217236
23.904	-0.0915726	0.217236
23.905	-0.175707	0.217236
23.906	-0.437312	0.217236
23.907	0.673933	0.217236
23.908	1.24394	0.217236
23.909	0.461898	0.217236
23.91	-0.88217	0.217236
23.911	-1.50282	0.217236
23.912	-0.226384	0.217236
23.913	0.590445	0.217236
23.914	0.659374	0.217236
23.915	0.474116	0.217236
23.916	0.101637	0.217236
23.917	-0.252748	0.217236
23.918	-0.489293	0.217236
23.919	-0.315758	0.217236
