Time	EMG	Muscle Force
18.339	1.34795	0.217617
18.34	1.10597	0.217617
18.341	-0.435446	0.217617
18.342	-1.82661	0.217617
18.343	-1.56231	0.217617
18.344	0.658046	0.217617
18.345	0.998338	0.217617
18.346	0.725693	0.217617
18.347	0.368864	0.217617
18.348	0.0267356	0.217617
18.349	-0.286251	0.217617
18.35	-0.478091	0.217617
18.351	-0.463642	0.217617
18.352	-0.196476	0.217617
18.353	0.00318067	0.217617
18.354	-0.590292	0.217617
18.355	0.714306	0.217617
18.356	1.66416	0.217617
18.357	0.913906	0.217617
18.358	-0.94232	0.217617
18.359	-2.14561	0.217617
18.36	-0.963621	0.217617
18.361	0.861501	0.217617
18.362	0.98371	0.217617
18.363	0.760328	0.217998
18.364	0.25842	0.217617
18.365	-0.248619	0.217617
18.366	-0.507672	0.217998
18.367	-0.407383	0.217998
18.368	-0.228261	0.217617
18.369	-0.0177865	0.217998
18.37	-0.195408	0.217998
18.371	-0.323532	0.217617
18.372	1.17812	0.217998
18.373	1.54049	0.217998
18.374	0.253015	0.217998
18.375	-1.54173	0.217998
18.376	-2.24038	0.217998
18.377	-0.107805	0.217617
18.378	1.1527	0.217617
18.379	1.05527	0.217617
18.38	0.567728	0.217617
18.381	0.0803754	0.217617
18.382	-0.215934	0.217617
18.383	-0.467051	0.217617
18.384	-0.670722	0.217617
18.385	-0.434941	0.217998
18.386	0.152676	0.217617
18.387	-0.127298	0.217617
18.388	0.341659	0.217617
18.389	1.34472	0.217617
18.39	1.01858	0.217617
18.391	-0.475616	0.217617
18.392	-1.7512	0.217617
18.393	-1.69695	0.217617
18.394	0.550441	0.217617
18.395	1.09424	0.217617
18.396	0.865106	0.217617
18.397	0.430585	0.217617
18.398	0.0628919	0.217617
18.399	-0.306829	0.217617
18.4	-0.55694	0.217617
18.401	-0.512653	0.217617
18.402	-0.266227	0.217617
18.403	-0.0480247	0.217617
18.404	-0.617797	0.217617
18.405	0.665007	0.217617
18.406	1.8324	0.217617
18.407	1.30965	0.217617
18.408	-0.772731	0.217617
18.409	-2.313	0.217617
18.41	-1.44919	0.217998
18.411	0.614366	0.217617
18.412	0.968439	0.217617
18.413	0.850909	0.217617
18.414	0.490185	0.217617
18.415	0.0640817	0.217617
18.416	-0.265571	0.217617
18.417	-0.40958	0.217617
18.418	-0.473563	0.217617
18.419	-0.353525	0.217617
18.42	-0.394526	0.217617
18.421	-0.445073	0.217617
18.422	1.204	0.217617
18.423	1.8068	0.217617
18.424	0.634468	0.217617
18.425	-1.24968	0.217617
18.426	-2.23268	0.217617
18.427	-0.429047	0.217617
18.428	0.811827	0.217617
18.429	0.80554	0.217617
18.43	0.515036	0.217617
18.431	0.232999	0.217617
18.432	0.0530149	0.217617
18.433	-0.212949	0.217617
18.434	-0.470264	0.217617
18.435	-0.455903	0.217617
18.436	-0.214375	0.217617
18.437	-0.500394	0.217617
18.438	0.138292	0.217617
18.439	1.58428	0.217617
18.44	1.50091	0.217617
18.441	-0.245265	0.217617
18.442	-1.98463	0.217617
18.443	-2.08178	0.217617
18.444	0.477145	0.217617
18.445	1.26031	0.217617
18.446	1.01423	0.217617
18.447	0.541804	0.217617
18.448	0.08608	0.217998
18.449	-0.376243	0.217998
18.45	-0.881058	0.217617
18.451	-0.85062	0.217617
18.452	-0.0961125	0.217998
18.453	0.499322	0.217998
18.454	-0.223346	0.217617
18.455	0.492681	0.217998
18.456	1.43054	0.217617
18.457	0.954255	0.217998
18.458	-0.850383	0.217998
18.459	-2.09774	0.217998
18.46	-1.22909	0.217998
18.461	0.82375	0.217617
18.462	1.00602	0.217617
18.463	0.720138	0.217617
18.464	0.327284	0.217617
18.465	-0.0428322	0.217617
18.466	-0.309334	0.217617
18.467	-0.463969	0.217998
18.468	-0.377868	0.217617
18.469	-0.0760741	0.217617
18.47	-0.119913	0.217617
18.471	-0.475105	0.217998
18.472	0.828768	0.217617
18.473	1.42956	0.217998
18.474	0.69905	0.217998
18.475	-1.06767	0.217617
18.476	-2.15658	0.217617
18.477	-0.483113	0.217617
18.478	0.909203	0.217617
18.479	0.997566	0.217998
18.48	0.700001	0.217617
18.481	0.218425	0.217617
18.482	-0.27069	0.217998
18.483	-0.548074	0.217998
18.484	-0.541312	0.217617
18.485	-0.335988	0.217998
18.486	0.0181348	0.217617
18.487	-0.315752	0.217617
18.488	0.0721666	0.217617
18.489	1.53348	0.217617
18.49	1.56834	0.217617
18.491	-0.193939	0.217617
18.492	-2.00933	0.217617
18.493	-2.13706	0.217617
18.494	0.36006	0.217617
18.495	1.18142	0.217617
18.496	1.06289	0.217617
18.497	0.548182	0.217617
18.498	-0.0444665	0.217617
18.499	-0.326045	0.217617
18.5	-0.544219	0.217617
18.501	-0.640774	0.217617
18.502	-0.308929	0.217998
18.503	0.257279	0.217998
18.504	-0.248229	0.217998
18.505	0.559161	0.217617
18.506	1.51534	0.217617
18.507	0.928819	0.217617
18.508	-0.954882	0.217617
18.509	-2.12221	0.217617
18.51	-1.28694	0.217617
18.511	0.858086	0.217617
18.512	1.06355	0.217617
18.513	0.790254	0.217617
18.514	0.501124	0.217617
18.515	0.0750175	0.217617
18.516	-0.355965	0.217617
18.517	-0.626053	0.217617
18.518	-0.630507	0.217617
18.519	-0.340257	0.217617
18.52	-0.140142	0.217617
18.521	-0.365467	0.217998
18.522	1.19168	0.217617
18.523	1.81816	0.217998
18.524	0.690543	0.217617
18.525	-1.26298	0.217617
18.526	-2.23555	0.217998
18.527	-0.572918	0.217617
18.528	0.764763	0.217617
18.529	0.61708	0.217617
18.53	0.522101	0.217617
18.531	0.527143	0.217617
18.532	0.317149	0.217998
18.533	-0.218053	0.217617
18.534	-0.716772	0.217998
18.535	-0.672086	0.217998
18.536	-0.195951	0.217998
18.537	-0.332316	0.217617
18.538	0.0478789	0.217617
18.539	1.61524	0.217998
18.54	1.59635	0.217998
18.541	-0.205846	0.217998
18.542	-1.95311	0.217998
18.543	-2.13364	0.217998
18.544	0.384077	0.217998
18.545	1.31154	0.217617
18.546	1.01404	0.217998
18.547	0.426945	0.217617
18.548	-0.0707884	0.217617
18.549	-0.344352	0.217998
18.55	-0.441436	0.217617
18.551	-0.548002	0.217617
18.552	-0.42195	0.217617
18.553	0.0623018	0.217617
18.554	-0.27041	0.217617
18.555	0.616711	0.217617
18.556	1.59434	0.217617
18.557	1.13569	0.217617
18.558	-0.670071	0.217617
18.559	-2.19525	0.217617
18.56	-1.68068	0.217617
18.561	0.655042	0.217617
18.562	1.10164	0.217617
18.563	1.05367	0.217617
18.564	0.609058	0.217617
18.565	-0.0582497	0.217617
18.566	-0.557623	0.217617
18.567	-0.700689	0.217617
18.568	-0.436566	0.217617
18.569	0.0522495	0.217617
18.57	0.0822181	0.217617
18.571	-0.589505	0.217617
18.572	0.72436	0.217617
18.573	1.60329	0.217617
18.574	0.814993	0.217617
18.575	-1.10328	0.217998
18.576	-2.14478	0.217617
18.577	-0.737118	0.217617
18.578	0.883271	0.217617
18.579	0.983792	0.217617
18.58	0.760372	0.217998
18.581	0.254428	0.217617
18.582	-0.251807	0.217617
18.583	-0.490958	0.217617
18.584	-0.48424	0.217617
18.585	-0.279523	0.217998
18.586	0.000533682	0.217617
18.587	-0.313547	0.217617
18.588	-0.157156	0.217617
18.589	1.35971	0.217617
18.59	1.56017	0.217617
18.591	0.0131091	0.217998
18.592	-1.77886	0.217617
18.593	-2.27713	0.217617
18.594	0.172992	0.217617
18.595	1.3798	0.217617
18.596	1.1704	0.217617
18.597	0.527616	0.217617
18.598	-0.0766123	0.217617
18.599	-0.574193	0.217998
18.6	-0.754016	0.217617
18.601	-0.353553	0.217617
18.602	0.088828	0.217617
18.603	0.219437	0.217617
18.604	-0.561227	0.217617
18.605	0.0703925	0.217617
18.606	1.38282	0.217617
18.607	1.29636	0.217617
18.608	-0.330447	0.217617
18.609	-1.79041	0.217617
18.61	-1.47702	0.217617
18.611	0.643439	0.217617
18.612	0.820615	0.217617
18.613	0.475856	0.217617
18.614	0.110102	0.217617
18.615	-0.0528422	0.217617
18.616	0.0552164	0.217617
18.617	0.0506977	0.217617
18.618	-0.288762	0.217617
18.619	-0.324247	0.217617
18.62	-0.170656	0.217617
18.621	-0.774815	0.217617
18.622	0.52646	0.217617
18.623	1.56889	0.217617
18.624	0.904135	0.217617
18.625	-0.888256	0.217617
18.626	-1.93803	0.217617
18.627	-0.634731	0.217617
18.628	0.89151	0.217617
18.629	0.816778	0.217617
18.63	0.520685	0.217617
18.631	0.156075	0.217617
18.632	-0.132761	0.217617
18.633	-0.361178	0.217617
18.634	-0.454131	0.217617
18.635	-0.327261	0.217617
18.636	0.0368222	0.217617
18.637	-0.146584	0.217617
18.638	-0.285549	0.217617
18.639	1.15479	0.217617
18.64	1.4756	0.217617
18.641	0.0962923	0.217617
18.642	-1.5637	0.217617
18.643	-2.00773	0.217998
18.644	0.180673	0.217998
18.645	1.11314	0.217998
18.646	0.747276	0.217617
18.647	0.386421	0.217998
18.648	0.189008	0.217617
18.649	-0.137348	0.217998
18.65	-0.494397	0.217998
18.651	-0.591771	0.217998
18.652	-0.3611	0.217617
18.653	0.0969047	0.217998
18.654	-0.301863	0.217617
18.655	0.321373	0.217617
18.656	1.51379	0.217617
18.657	1.23606	0.217617
18.658	-0.548234	0.217617
18.659	-1.99092	0.217617
18.66	-1.66228	0.217617
18.661	0.672895	0.217617
18.662	1.04721	0.217617
18.663	0.718613	0.217617
18.664	0.34633	0.217617
18.665	0.0348125	0.217617
18.666	-0.202087	0.217617
18.667	-0.35563	0.217617
18.668	-0.335517	0.217617
18.669	-0.208897	0.217617
18.67	-0.122335	0.217617
18.671	-0.756103	0.217617
18.672	0.453309	0.217617
18.673	1.52229	0.217617
18.674	1.14857	0.217617
18.675	-0.562704	0.217617
18.676	-1.95761	0.217617
18.677	-0.965705	0.217617
18.678	0.752494	0.217617
18.679	0.652363	0.217617
18.68	0.442605	0.217617
18.681	0.286309	0.217617
18.682	0.0864066	0.217617
18.683	-0.136101	0.217998
18.684	-0.439998	0.217617
18.685	-0.46562	0.217617
18.686	-0.123921	0.217617
18.687	-0.149973	0.217617
18.688	-0.337964	0.217998
18.689	1.01873	0.217617
18.69	1.48161	0.217617
18.691	0.396814	0.217617
18.692	-1.26879	0.217617
18.693	-2.07892	0.217617
18.694	-0.122566	0.217617
18.695	0.909008	0.217617
18.696	0.724392	0.217617
18.697	0.56188	0.217617
18.698	0.246643	0.217617
18.699	-0.163966	0.217617
18.7	-0.43813	0.217617
18.701	-0.471051	0.217998
18.702	-0.312097	0.217998
18.703	0.0579482	0.217998
18.704	-0.38015	0.217998
18.705	0.0830242	0.217998
18.706	1.39311	0.217617
18.707	1.28277	0.217617
18.708	-0.367487	0.217998
18.709	-1.72421	0.217998
18.71	-1.6813	0.217998
18.711	0.465356	0.217998
18.712	0.950626	0.217998
18.713	0.898128	0.217998
18.714	0.449036	0.217998
18.715	0.0136905	0.217998
18.716	-0.323316	0.217617
18.717	-0.567743	0.217998
18.718	-0.516459	0.217998
18.719	-0.198327	0.217998
18.72	0.123521	0.217998
18.721	-0.422866	0.217617
18.722	0.650821	0.217617
18.723	1.55501	0.217617
18.724	0.934831	0.217998
18.725	-0.938824	0.217617
18.726	-2.18362	0.217617
18.727	-1.08613	0.217617
18.728	0.938143	0.217617
18.729	1.01771	0.217617
18.73	0.706032	0.217617
18.731	0.334885	0.217617
18.732	-0.0762039	0.217617
18.733	-0.411244	0.217617
18.734	-0.538332	0.217617
18.735	-0.420916	0.217617
18.736	-0.124103	0.217617
18.737	-0.0938409	0.217617
18.738	-0.302622	0.217617
18.739	1.09797	0.217617
18.74	1.54743	0.217617
18.741	0.420587	0.217617
18.742	-1.35551	0.217617
18.743	-2.16015	0.217617
18.744	-0.302909	0.217617
18.745	0.942974	0.217617
18.746	0.882123	0.217617
18.747	0.609176	0.217617
18.748	0.250391	0.217617
18.749	-0.104945	0.217617
18.75	-0.368132	0.217617
18.751	-0.496584	0.217617
18.752	-0.462565	0.217617
18.753	-0.138873	0.217617
18.754	-0.467682	0.217617
18.755	0.0243223	0.217617
18.756	1.55165	0.217617
18.757	1.64114	0.217617
18.758	-0.0535517	0.217617
18.759	-1.68814	0.217617
18.76	-2.00142	0.217617
18.761	0.0412276	0.217617
18.762	0.739108	0.217617
18.763	0.772712	0.217617
18.764	0.73824	0.217998
18.765	0.470197	0.217617
18.766	-0.146395	0.217617
18.767	-0.594931	0.217617
18.768	-0.645773	0.217617
18.769	-0.367363	0.217998
18.77	0.0237393	0.217617
18.771	-0.516863	0.217617
18.772	0.532491	0.217617
18.773	1.59176	0.217617
18.774	1.10633	0.217617
18.775	-0.728421	0.217617
18.776	-2.03645	0.217617
18.777	-1.21588	0.217617
18.778	0.811792	0.217617
18.779	0.944642	0.217617
18.78	0.679332	0.217617
18.781	0.313427	0.217617
18.782	-0.0809374	0.217617
18.783	-0.380024	0.217617
18.784	-0.498624	0.217617
18.785	-0.375843	0.217617
18.786	-0.0629359	0.217617
18.787	-0.0111271	0.217617
18.788	-0.405393	0.217617
18.789	0.960305	0.217617
18.79	1.53388	0.217617
18.791	0.419937	0.217617
18.792	-1.27718	0.217617
18.793	-2.08725	0.217617
18.794	-0.376609	0.217998
18.795	0.970112	0.217617
18.796	0.914904	0.217617
18.797	0.628771	0.217617
18.798	0.229582	0.217617
18.799	-0.198567	0.217617
18.8	-0.447663	0.217617
18.801	-0.505412	0.217617
18.802	-0.381362	0.217617
18.803	-0.0163531	0.217998
18.804	-0.321375	0.217998
18.805	-0.0102268	0.217617
18.806	1.45982	0.217617
18.807	1.49335	0.217617
18.808	-0.0381029	0.217617
18.809	-1.74791	0.217998
18.81	-2.23788	0.217998
18.811	0.0678409	0.217617
18.812	1.14572	0.217998
18.813	1.14519	0.217998
18.814	0.665974	0.217998
18.815	0.101206	0.217998
18.816	-0.336817	0.217998
18.817	-0.541145	0.217998
18.818	-0.604572	0.217617
18.819	-0.39274	0.217998
18.82	0.0331252	0.217998
18.821	-0.498792	0.217617
18.822	0.462776	0.217998
18.823	1.6519	0.217617
18.824	1.26359	0.217998
18.825	-0.590883	0.217617
18.826	-1.92157	0.217617
18.827	-1.34945	0.217617
18.828	0.64598	0.217617
18.829	0.737574	0.217617
18.83	0.489941	0.217617
18.831	0.255128	0.217998
18.832	-0.000202284	0.217617
18.833	-0.0660038	0.217998
18.834	-0.0812676	0.217998
18.835	-0.178445	0.217617
18.836	-0.249875	0.217617
18.837	-0.389673	0.217617
18.838	-0.812345	0.217617
18.839	0.824451	0.217617
18.84	1.69254	0.217617
18.841	0.874743	0.217617
18.842	-1.03531	0.217617
18.843	-2.19444	0.217998
18.844	-0.621937	0.217617
18.845	0.904247	0.217617
18.846	0.908321	0.217617
18.847	0.652835	0.217617
18.848	0.305387	0.217617
18.849	-0.0967423	0.217617
18.85	-0.467056	0.217617
18.851	-0.628269	0.217617
18.852	-0.48589	0.217617
18.853	0.0158924	0.217617
18.854	-0.154806	0.217617
18.855	-0.0459017	0.217617
18.856	1.36354	0.217617
18.857	1.51179	0.217617
18.858	0.0273689	0.217617
18.859	-1.67347	0.217617
18.86	-2.18289	0.217617
18.861	0.0715443	0.217617
18.862	0.90648	0.217617
18.863	0.887373	0.217617
18.864	0.751256	0.217617
18.865	0.473508	0.217617
18.866	-0.081925	0.217617
18.867	-0.61404	0.217617
18.868	-0.824866	0.217617
18.869	-0.667155	0.217617
18.87	-0.137633	0.217617
18.871	-0.359009	0.217617
18.872	0.69094	0.217617
18.873	1.87313	0.217617
18.874	1.41607	0.217617
18.875	-0.553293	0.217617
18.876	-2.14552	0.217617
18.877	-1.81359	0.217617
18.878	0.389233	0.217617
18.879	0.764912	0.217617
18.88	0.831768	0.217617
18.881	0.754176	0.217617
18.882	0.369524	0.217617
18.883	-0.222456	0.217617
18.884	-0.58063	0.217617
18.885	-0.552794	0.217617
18.886	-0.355304	0.217617
18.887	-0.199348	0.217617
18.888	-0.494742	0.217617
18.889	0.92424	0.217617
18.89	1.62755	0.217617
18.891	0.719424	0.217617
18.892	-1.08221	0.217617
18.893	-2.03589	0.217617
18.894	-0.597963	0.217617
18.895	0.974595	0.217617
18.896	0.960613	0.217617
18.897	0.579487	0.217617
18.898	0.0540245	0.217617
18.899	-0.380072	0.217617
18.9	-0.483535	0.217236
18.901	-0.418425	0.217617
18.902	-0.24043	0.217617
18.903	0.26511	0.217617
18.904	0.0233455	0.217236
18.905	-0.14423	0.217617
18.906	1.11599	0.217617
18.907	1.19183	0.217617
18.908	-0.278246	0.217617
18.909	-1.72331	0.217617
18.91	-1.79156	0.217617
18.911	0.443641	0.217617
18.912	1.12616	0.217617
18.913	0.891412	0.217617
18.914	0.561628	0.217617
18.915	0.0276096	0.217617
18.916	-0.403982	0.217617
18.917	-0.528559	0.217617
18.918	-0.522253	0.217617
18.919	-0.332157	0.217617
18.92	0.139037	0.217617
18.921	-0.316817	0.217617
18.922	0.392871	0.217617
18.923	1.48283	0.217617
18.924	1.07231	0.217617
18.925	-0.614861	0.217617
18.926	-1.87957	0.217617
18.927	-1.45669	0.217617
18.928	0.688394	0.217617
18.929	0.993237	0.217617
18.93	0.775809	0.217617
18.931	0.337668	0.217617
18.932	-0.107199	0.217617
18.933	-0.400277	0.217617
18.934	-0.466387	0.217617
18.935	-0.309804	0.217617
18.936	-0.0843189	0.217617
18.937	0.147234	0.217617
18.938	-0.485094	0.217617
18.939	0.537702	0.217617
18.94	1.35797	0.217617
18.941	0.734753	0.217617
18.942	-0.900522	0.217617
18.943	-1.93067	0.217617
18.944	-0.673747	0.217617
18.945	0.891289	0.217617
18.946	0.837246	0.217617
18.947	0.570244	0.217617
18.948	0.240299	0.217617
18.949	-0.104077	0.217617
18.95	-0.33824	0.217617
18.951	-0.477015	0.217617
18.952	-0.440432	0.217617
18.953	-0.0856372	0.217617
18.954	-0.175494	0.217617
18.955	-0.249985	0.217617
18.956	1.25222	0.217617
18.957	1.63871	0.217617
18.958	0.36197	0.217617
18.959	-1.49492	0.217617
18.96	-2.37811	0.217617
18.961	-0.378102	0.217617
18.962	0.918592	0.217617
18.963	1.1267	0.217617
18.964	0.942173	0.217617
18.965	0.390023	0.217617
18.966	-0.253814	0.217617
18.967	-0.683315	0.217617
18.968	-0.82109	0.217617
18.969	-0.529883	0.217617
18.97	0.127202	0.217617
18.971	-0.179602	0.217617
18.972	0.365609	0.217617
18.973	1.53113	0.217617
18.974	1.34188	0.217617
18.975	-0.416723	0.217617
18.976	-1.9879	0.217617
18.977	-1.87852	0.217617
18.978	0.469772	0.217617
18.979	0.976779	0.217617
18.98	0.864966	0.217617
18.981	0.606052	0.217617
18.982	0.18019	0.217617
18.983	-0.269216	0.217617
18.984	-0.517257	0.217617
18.985	-0.546066	0.217617
18.986	-0.331935	0.217236
18.987	-0.0684298	0.217617
18.988	-0.576258	0.217617
18.989	0.7081	0.217617
18.99	1.63593	0.217236
18.991	1.01031	0.217236
18.992	-0.770833	0.217236
18.993	-1.95921	0.217236
18.994	-1.01568	0.217236
18.995	0.691345	0.217236
18.996	0.702666	0.217236
18.997	0.460801	0.217236
18.998	0.375294	0.217617
18.999	0.229735	0.217236
19	-0.137759	0.217236
19.001	-0.493197	0.217236
19.002	-0.504242	0.217617
19.003	-0.155348	0.217236
19.004	-0.278685	0.217236
19.005	-0.480468	0.217236
19.006	1.05798	0.217236
19.007	1.69737	0.217236
19.008	0.587324	0.217236
19.009	-1.23141	0.217617
19.01	-2.16581	0.217617
19.011	-0.413225	0.217236
19.012	0.710821	0.217617
19.013	0.966697	0.217236
19.014	0.734712	0.217236
19.015	0.250545	0.217617
19.016	-0.147118	0.217617
19.017	-0.456083	0.217617
19.018	-0.556832	0.217617
19.019	-0.428942	0.217617
19.02	-0.0201423	0.217617
19.021	-0.330326	0.217617
19.022	0.21837	0.217617
19.023	1.47909	0.217617
19.024	1.29307	0.217617
19.025	-0.34298	0.217617
19.026	-1.84286	0.217617
19.027	-1.79451	0.217617
19.028	0.597434	0.217617
19.029	1.09693	0.217617
19.03	0.753319	0.217617
19.031	0.25219	0.217617
19.032	-0.123513	0.217617
19.033	-0.232237	0.217236
19.034	-0.278677	0.217236
19.035	-0.218388	0.217617
19.036	-0.208687	0.217617
19.037	-0.128239	0.217236
19.038	-0.664749	0.217617
19.039	0.462709	0.217617
19.04	1.64401	0.217617
19.041	1.17383	0.217617
19.042	-0.758497	0.217617
19.043	-2.13052	0.217617
19.044	-1.25017	0.217617
19.045	0.793278	0.217617
19.046	0.992033	0.217617
19.047	0.746506	0.217236
19.048	0.354852	0.217236
19.049	-0.0179947	0.217617
19.05	-0.335592	0.217617
19.051	-0.535635	0.217617
19.052	-0.532341	0.217617
19.053	-0.135979	0.217617
19.054	0.0214228	0.217236
19.055	-0.320684	0.217617
19.056	0.954783	0.217617
19.057	1.52408	0.217617
19.058	0.51992	0.217617
19.059	-1.27996	0.217617
19.06	-2.18951	0.217617
19.061	-0.34925	0.217617
19.062	0.961723	0.217617
19.063	0.895944	0.217617
19.064	0.678649	0.217617
19.065	0.273895	0.217617
19.066	-0.203663	0.217617
19.067	-0.495113	0.217617
19.068	-0.542543	0.217617
19.069	-0.445577	0.217617
19.07	0.00150895	0.217617
19.071	-0.244315	0.217617
19.072	0.074025	0.217617
19.073	1.38165	0.217617
19.074	1.43637	0.217617
19.075	-0.112697	0.217617
19.076	-1.71116	0.217617
19.077	-2.00636	0.217617
19.078	0.245279	0.217617
19.079	0.967596	0.217617
19.08	0.85007	0.217617
19.081	0.5203	0.217617
19.082	0.134473	0.217617
19.083	-0.190043	0.217617
19.084	-0.40635	0.217617
19.085	-0.494947	0.217617
19.086	-0.367753	0.217617
19.087	-0.0277535	0.217617
19.088	-0.565082	0.217617
19.089	0.512642	0.217617
19.09	1.69194	0.217617
19.091	1.22837	0.217617
19.092	-0.795454	0.217617
19.093	-2.29295	0.217617
19.094	-1.43421	0.217617
19.095	0.888417	0.217617
19.096	1.25945	0.217617
19.097	0.987083	0.217617
19.098	0.3282	0.217617
19.099	-0.302869	0.217617
19.1	-0.610868	0.217617
19.101	-0.628219	0.217617
19.102	-0.377205	0.217617
19.103	0.0309301	0.217617
19.104	0.142597	0.217617
19.105	-0.315449	0.217617
19.106	0.938309	0.217617
19.107	1.49544	0.217617
19.108	0.526254	0.217617
19.109	-1.2948	0.217617
19.11	-2.24672	0.217617
19.111	-0.545435	0.217617
19.112	0.938265	0.217617
19.113	1.04031	0.217617
19.114	0.826685	0.217617
19.115	0.321866	0.217617
19.116	-0.231097	0.217617
19.117	-0.589592	0.217617
19.118	-0.634455	0.217617
19.119	-0.442874	0.217617
19.12	0.0609463	0.217617
19.121	-0.057649	0.217617
19.122	0.0595189	0.217617
19.123	1.27419	0.217617
19.124	1.33316	0.217617
19.125	-0.192041	0.217617
19.126	-1.74303	0.217617
19.127	-1.92366	0.217617
19.128	0.428855	0.217617
19.129	1.04801	0.217617
19.13	0.774671	0.217617
19.131	0.501325	0.217617
19.132	0.169439	0.217617
19.133	-0.265395	0.217617
19.134	-0.480655	0.217617
19.135	-0.510748	0.217617
19.136	-0.377884	0.217617
19.137	-0.0131254	0.217617
19.138	-0.501852	0.217617
19.139	0.430808	0.217617
19.14	1.6294	0.217617
19.141	1.38152	0.217617
19.142	-0.4952	0.217617
19.143	-2.08464	0.217617
19.144	-1.59829	0.217617
19.145	0.598148	0.217617
19.146	0.866298	0.217617
19.147	0.610394	0.217617
19.148	0.455685	0.217617
19.149	0.259439	0.217617
19.15	-0.107276	0.217617
19.151	-0.454439	0.217617
19.152	-0.541988	0.217617
19.153	-0.329791	0.217617
19.154	-0.184933	0.217617
19.155	-0.478219	0.217617
19.156	0.948084	0.217617
19.157	1.65323	0.217617
19.158	0.719474	0.217617
19.159	-1.10559	0.217617
19.16	-2.13133	0.217617
19.161	-0.619437	0.217617
19.162	0.792288	0.217617
19.163	0.810409	0.217617
19.164	0.642109	0.217617
19.165	0.345374	0.217617
19.166	0.0920671	0.217617
19.167	-0.160889	0.217617
19.168	-0.60664	0.217617
19.169	-0.806551	0.217617
19.17	-0.346311	0.217617
19.171	-0.209963	0.217617
19.172	0.163982	0.217617
19.173	1.53503	0.217617
19.174	1.52021	0.217236
19.175	0.00189383	0.217617
19.176	-1.6392	0.217617
19.177	-2.07538	0.217617
19.178	0.122314	0.217617
19.179	0.87257	0.217617
19.18	0.690256	0.217617
19.181	0.459654	0.217617
19.182	0.285645	0.217617
19.183	0.0721177	0.217617
19.184	-0.21621	0.217617
19.185	-0.543485	0.217617
19.186	-0.542201	0.217617
19.187	-0.260348	0.217617
19.188	-0.718753	0.217617
19.189	0.480383	0.217617
19.19	1.89044	0.217617
19.191	1.38707	0.217617
19.192	-0.615263	0.217617
19.193	-2.09208	0.217617
19.194	-1.59873	0.217617
19.195	0.769433	0.217617
19.196	1.0705	0.217617
19.197	0.67335	0.217617
19.198	0.246289	0.217617
19.199	-0.0992675	0.217617
19.2	-0.269869	0.217617
19.201	-0.38144	0.217617
19.202	-0.325126	0.217617
19.203	-0.0673359	0.217617
19.204	-0.0462192	0.217617
19.205	-0.555193	0.217617
19.206	0.747544	0.217617
19.207	1.49321	0.217617
19.208	0.723093	0.217617
19.209	-1.07119	0.217617
19.21	-2.04769	0.217617
19.211	-0.595424	0.217617
19.212	0.918593	0.217617
19.213	0.871427	0.217617
19.214	0.631247	0.217617
19.215	0.231119	0.217617
19.216	-0.196267	0.217617
19.217	-0.408054	0.217617
19.218	-0.4002	0.217617
19.219	-0.348409	0.217617
19.22	-0.00828632	0.217617
19.221	-0.267422	0.217617
19.222	-0.309198	0.217617
19.223	1.29395	0.217617
19.224	1.60001	0.217617
19.225	0.166676	0.217617
19.226	-1.5674	0.217617
19.227	-2.1865	0.217617
19.228	0.0162237	0.217617
19.229	1.00185	0.217617
19.23	0.962694	0.217617
19.231	0.625664	0.217617
19.232	0.160359	0.217617
19.233	-0.32564	0.217617
19.234	-0.614326	0.217617
19.235	-0.474309	0.217617
19.236	-0.137736	0.217617
19.237	0.138634	0.217617
19.238	-0.492237	0.217617
19.239	0.239936	0.217617
19.24	1.39663	0.217617
19.241	1.09216	0.217617
19.242	-0.571705	0.217617
19.243	-1.78668	0.217617
19.244	-1.32757	0.217236
19.245	0.860121	0.217617
19.246	1.03722	0.217617
19.247	0.541766	0.217617
19.248	-0.0491475	0.217617
19.249	-0.293703	0.217617
19.25	-0.132897	0.217617
19.251	0.0235714	0.217617
19.252	-0.12112	0.217617
19.253	-0.280186	0.217617
19.254	-0.285942	0.217617
19.255	-0.685054	0.217617
19.256	0.785731	0.217617
19.257	1.72728	0.217617
19.258	0.817207	0.217617
19.259	-1.17638	0.217617
19.26	-2.24728	0.217617
19.261	-0.810843	0.217617
19.262	1.06132	0.217617
19.263	1.22244	0.217617
19.264	0.908548	0.217617
19.265	0.352463	0.217617
19.266	-0.349935	0.217617
19.267	-0.941036	0.217617
19.268	-1.0645	0.217617
19.269	-0.624214	0.217617
19.27	0.463251	0.217617
19.271	0.418025	0.217617
19.272	1.42682	0.217617
19.273	1.36961	0.217617
19.274	-0.115552	0.217617
19.275	-1.80734	0.217617
19.276	-2.23193	0.217617
19.277	0.132047	0.217617
19.278	1.21279	0.217617
19.279	0.962649	0.217617
19.28	0.600116	0.217617
19.281	0.211406	0.217617
19.282	-0.243981	0.217617
19.283	-0.659143	0.217617
19.284	-0.695587	0.217617
19.285	-0.312631	0.217617
19.286	0.23616	0.217617
19.287	-0.189297	0.217617
19.288	0.263629	0.217617
19.289	1.33584	0.217617
19.29	1.14882	0.217617
19.291	-0.442924	0.217617
19.292	-1.79654	0.217617
19.293	-1.70452	0.217617
19.294	0.464159	0.217617
19.295	0.993512	0.217617
